ProductId,ReviewCount,Title,Category
B000EDDS6Q,196,"Bob's Red Mill Resealable Old Country Style Muesli Cereal, 40 Ounce (Pack of 4) 40-ounce (Pack of 4, Regular) 40 Ounce (Pack of 4)",Grocery & Gourmet Food > Breakfast Cereal > Muesli
B003ZT61E2,195,N/A,N/A
B00004CXX9,195,Beetle Juice [Region 2] Requires a Multi Region Player,Movies & TV > Featured Categories > DVD > Comedy
B000EVG8H4,194,N/A,N/A
B0030VBQ5Y,193,"Happy Tot Organics Stage 4 Baby Food Pouches, Gluten Free, Vegan Snack, SuperFoods Fruit & Veggie Puree, Bananas, Peaches, Mangos & Chia, 4.22 Ounce (Pack of 16) Bananas Peaches & Mangos Pack of 16",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B0030VBPN2,193,"Happy Tot Organics Stage 4 Baby Food Pouches, Gluten Free, Vegan Snack, SuperFoods Fruit & Veggie Puree, Apples, Sweet Potatoes, Carrots, Cinnamon & Chia, 4.22 Ounce (Pack of 16) Apples, Sweet Potatoes, Carrots & Cinnamon Pack of 16",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B0030VJ70K,193,"Happy Tot Organics Stage 4 Baby Food Pouches, Gluten Free, Vegan Snack, SuperFoods Fruit & Veggie Puree, Pears, Peas, Green Beans & Chia, 4.22 Ounce (Pack of 16) Pears, Peas & Green Beans Pack of 16",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B000CQE3IC,193,"Slim Jim Smoked Snack Sticks, Original,28-Oz Total (Pack of 100)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B000RI1W8E,193,"Slim Jim Monster Smoked Meat Sticks, Original Flavor, 11g Protein Per Stick, 1.94 oz. (18 Count)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B000CQID1A,193,"Slim Jim Giant Smoked Meat Sticks, Original Flavor, 6g Protein Per Stick, 0.97 oz. (24 Count)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B000CQE3HS,193,"Slim Jim Giant Smoked Meat Sticks, Tabasco Flavor, 6g Protein Per Stick, 0.97 oz. (24 Count)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B0030VJ79Q,193,"HAPPYTOT Organics Super Foods Stage 4, Pears, Mangos and Spinach + Super Chia, 4.22 Ounce Pouch (Pack of 16) packaging may vary",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B000CQID1K,193,GIANT SLIM JIM MILD,Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B001E5E0D8,192,"Lavazza Espresso Dark Roast Ground Coffee, 8.8oz Bricks (4 Pack), Authentic Italian Blend Roasted in Italy, Non GMO Crema E Gusto Ground 8.82 Ounce (Pack of 4)",Grocery & Gourmet Food > Beverages > Coffee > Whole Coffee Beans > Roasted Coffee Beans
B005GXHKSG,192,LavAzza medium roast Crema e Gusto Ground Coffee 8.80 oz (Pack of 8) Classico 8.82 Ounce (Pack of 8),"Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Coffee > Ground Coffee"
B005GRCWDU,192,Lavazza Crema E Gusto Espresso Spicy notes 8.8 Ounce (Pack of 12),Grocery & Gourmet Food > Beverages > Coffee > Ground Coffee
B005GX00BK,192,Lavazza Crema e Gusto Espresso 8.8oz(Pack of 6) CremaEGusto 8.8 ounce (Pack of 6),"Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Coffee > Ground Coffee"
B005GTWCTM,192,Lavazza 2 Pack Crema E Gusto Ground Coffee 8.8oz/250g Each Classico 8.82 Ounce (Pack of 2),Grocery & Gourmet Food > Beverages > Coffee > Ground Coffee
B005GX8MMO,192,LavAzza medium roast Crema e Gusto Ground Coffee 8.80 oz (Pack of 8) Classico 8.82 Ounce (Pack of 8),"Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Coffee > Ground Coffee"
B004T3QMD8,191,N/A,N/A
B004Q3LBTG,190,Baby Brezza Baby Food Maker Machine - One Step Cooker and Blender to Steam and Puree Baby Food for Pouches - Mixes Organic Food for Infants and Toddlers,Baby > Baby Products > Feeding > Food Mills
B000REI2X6,190,Belly Flops 1 Lb. Bag,Grocery & Gourmet Food > Snacks & Sweets > Candy & Chocolate > Jelly Beans
B000FI4O90,190,AeroGarden 7 with Gourmet Herb Seed Kit,"Garden & Outdoor > Patio, Lawn & Garden > Gardening & Lawn Care > Plants, Seeds & Bulbs > Herbs"
B00004RYGX,189,Beetle Juice,Movies & TV > Featured Categories > DVD
B00004CI84,189,Beetle Juice [VHS],Movies & TV > Electronics > Camera & Photo > Accessories > Blank Video Media > VHS
B005SPQENY,188,"Chantea Aloe Vera Green Tea, Passion Fruit, 11.5-Ounce (Pack of 8)",Grocery & Gourmet Food > Beverages > Tea > Green
B001P3NU30,188,"Virbac C.E.T. Enzymatic Oral Hygiene Chews, Medium Dog, 30 Count","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B000FA38ZY,187,"Mallomars Pure Chocolate Cookies, 8-Ounce Boxes (Pack of 4)",Grocery & Gourmet Food > Breads & Bakery > Cookies > Sandwich
B005A1LGIY,186,N/A,N/A
B007RTR9DS,186,"Clear Intensive Scalp Nourishment Balm Treatment, Ultra Shea 6.7 oz",Beauty & Personal Care > Hair Care > Scalp Treatments
B007RTR9G0,186,"Clear Nourishing Scalp & Hair Oil Therapy, Ultra Shea 3.0 oz",Beauty & Personal Care > Hair Care > Scalp Treatments
B001D0GV90,185,"Timothy's World Coffee, Midnight Magic, K-Cup Portion Pack for Keurig K-Cup Brewers 24-Count (Pack of 2)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000X1Q1G8,184,"Walden Farms, Peanut Spread Calorie-Free, 12-Ounce",Grocery & Gourmet Food > Pantry Staples > Nut & Seed Butters > Peanut Butter
B0041CIP3M,184,"Prima Taste Rendang Curry Sauce Kit, 12.7 Ounce (Pack of 4)","Grocery & Gourmet Food > Pantry Staples > Sauces, Gravies & Marinades > Sauces > Asian > Curry Sauce"
B0029XDZDK,183,Coffee People Black Tiger K-Cup Portion Pack for Keurig K-Cup Brewers (Pack of 50),Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001L4JH5I,182,"Pamela's Gluten Free Bread Mix, Multi-Purpose, Dairy Free, 11 Whole Grains, 4-Pound Bag (Pack of 3) Bread Mix 64 Ounce (Pack of 3)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Mixes > Breads
B00954NYVY,178,Green Mountain Coffee Double Black Diamond K-Cups for Keurig Brewers - 24 ct - 2 pk,Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001KTA03C,178,N/A,N/A
B001AHFVHO,178,N/A,N/A
B00954NY46,178,"Green Mountain Double Black Diamond Extra Bold K-Cup Coffee, Totally 72 K-Cups extra bold 24 Count (Pack of 3)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001AHJ2FQ,178,N/A,N/A
B006N3I3I4,178,"Green Mountain Coffee Roasters Double Diamond, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee, 24 Count Double Black Diamond 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001AHJ2D8,178,N/A,N/A
B007TJGZ18,178,"Green Mountain Coffee Roasters Double Diamond, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee Pods, 96 Count Double Diamond 24 Count (Pack of 4)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000YSTIL0,178,"Food Should Taste Good, Tortilla Chips, Multigrain, Gluten Free Chips, 5.5 oz (Pack of 12) Multigrain 5.5 Ounce (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Chips & Crisps > Tortilla
B00248EE4O,178,N/A,N/A
B000YSRK7E,178,N/A,N/A
B001AHL6CI,178,N/A,N/A
B000084E6V,177,"Nylabone Dura Chew Original Flavored Dental Dinosaur Chew Toy, Dinosaur Style Varies",Toys & Games > Pet Supplies > Dogs > Toys > Chew Toys
B000ET4SM8,176,Premium Bourbon-Madagascar Vanilla Beans - 16 beans JR Mushrooms brand,"Grocery & Gourmet Food > Pantry Staples > Herbs, Spices & Seasonings > Single Herbs & Spices > Vanilla Beans"
B0015MY6PC,176,"Clif Kid Twisted Fruit Ropes, Grape, (Pack of 18)","Health, Household & Baby Care > Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Fruit Leather"
B000Q611U6,176,N/A,N/A
B000Q5X876,176,"Clif KID ZFRUIT - Organic Fruit Rope – Strawberry Flavor - Gluten Free - Organic - Non-GMO - Lunch Box Snacks (1.27 Ounce Energy Bars, 18 Count) Strawberry 0.71 Ounce (Pack of 18)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Fruit Leather
B000Q5X8DK,176,N/A,N/A
B004HOLD4W,174,"Blue Diamond Almonds Wasabi & Soy Sauce, 16-Ounce Bags (Pack of 6)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Almonds
B004HOQE64,174,N/A,N/A
B000ZSZ5S4,174,"Blue Diamond Almonds Salt N' Vinegar Flavored Snack Nuts, 6 Oz Resealable Cans (Pack of 12) Salt 'n Vinegar Pack of 12",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Almonds
B001KVPBS4,174,N/A,N/A
B001EQ4P2I,174,"Blue Diamond Almonds, Bold Wasabi & Soy Sauce, 6 Ounce (Pack of 6) Wasabi & Soy Sauce 6 Ounce (Pack of 6)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Almonds
B001LNTY70,174,"Blue Diamond Almonds Salt N' Vinegar Flavored Snack Nuts, Single Serve Bags (1.5 oz, 2 Packs of 12) Salt N' Vinegar 1.5 Ounce (Pack of 24)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Almonds
B004HOLD60,174,"Blue Diamond Almonds Habanero BBQ Flavored Snack Nuts, 16 Ounce (Pack of 3) Habanero BBQ 1 Pound (Pack of 3)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Almonds
B004HOSGWE,174,N/A,N/A
B001EQ4RBM,174,N/A,N/A
B001EQ4QJK,174,N/A,N/A
B004HOOZEW,174,"Blue Diamond Almonds, Bold Habanero BBQ, 1.5 Ounce, (Pack of 24)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Almonds
B007JFXWRC,174,N/A,N/A
B004HOLD92,174,N/A,N/A
B000255OIG,173,"Stewart Single Ingredient Freeze Dried Raw Dog Treats, Beef Liver, 14 Ounce Resealable Tub, Training Treats or Meal Topper Dogs, High Protein, Grain Free, Gluten Free Beef Liver 14 Ounce (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
7310172101,173,"Stewart Single Ingredient Freeze Dried Raw Dog Treats, Chicken Liver, 3 Ounce Resealable Tub, Training Treats or Meal Topper Dogs, High Protein, Grain Free, Gluten Free Chicken Liver 3 Ounce (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B001B4VOQI,173,N/A,N/A
B0002DGRPC,173,"Stewart'S Pro-Treat 1 Ounce Bag Freeze Dried Dog Treats, Beef Liver By Miraclecorp/Gimborn",Pet Supplies > Dogs > Food > Freeze-Dried
B0002DGRQ6,173,"Stewart Single Ingredient Freeze Dried Raw Dog Treats, Beef Liver, 2 Ounce Resealable Tub, Training Treats or Meal Topper Dogs, High Protein, Grain Free, Gluten Free Beef Liver 2 Ounce (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B0002DGRRA,173,"Stewart Single Ingredient Freeze Dried Raw Dog Treats, Beef Liver, 4 Ounce Resealable Tub, Training Treats or Meal Topper Dogs, High Protein, Grain Free, Gluten Free Beef Liver 4 Ounce (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B0002DGRSY,173,"Stewart Single Ingredient Freeze Dried Raw Dog Treats, Beef Liver, 21 Ounce Resealable Tub, Training Treats or Meal Topper Dogs, High Protein, Grain Free, Gluten Free Beef Liver 21 Ounce (Pack of 1)","All Departments > Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B0002DGRZC,173,"Stewart'S Pro-Treat 10-Ounce Tub Freeze Dried Dog Treats, Beef Liver By Miraclecorp/Gimborn",Pet Supplies > Dogs > Food > Freeze-Dried
7310172001,173,"Stewart Single Ingredient Freeze Dried Raw Dog Treats, Chicken Liver, 1.5 Ounce Resealable Tub, Training Treats or Meal Topper Dogs, High Protein, Grain Free, Gluten Free Chicken Liver 1.5 Ounce (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B007TJGZ5E,172,"Green Mountain Coffee Roasters Nantucket Blend Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 96 Count Nantucket Blend 24 Count (Pack of 4)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B008GRIB0A,172,"Van Houtte Midnight Express Dark Roast K-Cups, 24-Count Midnight Express Dark Roast 024 K-Cups",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B002DHTWNO,172,"Wild Ride Beef Jerky Cowboy Strips, Hickory, 1.8-Ounce Bags (Pack of 6) Hickory 1.83 Ounce (Pack of 6)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B00395570G,172,"Van Houtte Creme Brulee Coffee, Light , K-Cup Portion Pack for Keurig K-Cup Brewers 24-Count (Pack of 2)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B00395DVQS,172,"Van Houtte French Vanilla, Light Coffee, K-Cup Portion Pack for Keurig K-Cup Brewers 24-Count (Pack of 2) French Vanilla, Light Coffee 24 Count (Pack of 2)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B00004RAMY,172,Victor 0631 Out O'Sight Reusable Humane Mole Eliminator Trap and Killer,"Garden & Outdoor > Patio, Lawn & Garden > Pest Control > Traps"
B0078Y6CN0,172,"Van Houtte Napoletano Dark Roast K-Cups, Bold and Woodsy, 24-Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B003JA5KLM,172,"Green Mountain Coffee Nantucket Blend, Medium Roast, 24-Count -0.33 oz- K-Cups for Keurig Brewers (Pack of 2) Nantucket Blend 48-Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B00315WGNK,172,"Wild Ride Beef Jerky Cowboy Strips, Sweet & Hot, 16-Ounce Bag Sweet & Hot 16 Ounce (Pack of 1)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B0078Y6OX8,172,"Van Houtte Pecan Praline Light Roast K-Cups, 24-Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B007PA32OE,172,"Keurig, Green Mountain Coffee, Nantucket Blend(melange), K-Cup Counts, 50 Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B0039556K2,172,"Van Houtte Chocolate Raspberry Truffle Coffee, Light Roast, K-Cup Portion Pack for Keurig K-Cup, 12 Count (Pack of 2) Chocolate Raspberry Truffle 24 Count (Pack of 2)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B005ZBZLPI,172,"San Francisco Bay Coffee Coffee DECAF French Roast 12 Ct Swiss Water Processed Dark Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0 Decaf french roast 12 Count (Pack of 3)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B00817GPWQ,172,"Van Houtte Colombian Medium Roast K-Cups, 24-Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001J9QBU4,172,"Green Mountain Coffee Roasters Nantucket Blend, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee, 24 Count Nantucket Blend 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000HJ7AIY,171,"Safer Brand 05140 Pantry Moth Pest Trap and Killer for Grain, Flour, Meal and Seed Moths - 2 Traps","Garden & Outdoor > Patio, Lawn & Garden > Pest Control > Traps"
B0014AUJII,171,"Alvita Organic Herbal Tea Bags, Fennel Seed, 24 Count","Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal"
B00020HHHC,171,Alvita Caffeine Free Pau D'Arco Tea - 24 Tea Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B0006I5M2M,171,N/A,N/A
B000YSTGGW,171,"Happy Baby Organic Probiotic Baby Cereal with DHA & Choline, Brown Rice, 7-Ounce Canisters (Pack of 6)",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Cereal & Porridge > Cereal
B000FVDWU4,171,"Alvita Organic Senna Leaf Tea, 24 Tea Bags",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00020HHGS,171,Alvita Red Raspberry Leaf Caffeine Free 24 Tea Bags 24 Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000M0F58U,171,"Alvita Tea Bags, Hyssop Herb, Caffeine Free, 24 Tea Bags",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000VJYTZM,171,Alvita Catnip Caffeine Free 30 Tea Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000FVBYCW,171,"Alvita Sage Tea, Organic, 24 Count","Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal"
B000YSS7EO,171,"Happy Baby Organic Probiotic Baby Cereal with Choline Oatmeal, 7 Ounce Canister (Pack of 6) Organic Baby Cereal with Iron & Choline to Support Baby's Brain Development (Packaging may vary)",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Cereal & Porridge > Cereal
B0016B7Z32,171,Alvita Chinese Green Tea,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00020HHRW,171,Alvita Caffeine Free Alfalfa Leaf Tea - 24 Tea Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B0009VO58S,171,"Alvita Nettle Leaf Tea Bags, 24 ct",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00142BX68,171,Alvita Burdock Root Caffeine Free 24 Tea Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B007RLRCLK,171,N/A,N/A
B00073IVAQ,171,"Alvita Tea Bags, Dandelion Root (Roasted), Caffeine Free, 24 Tea Bags, Net Weight. 1.69 Ounce 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00412W76S,171,"Alvita Tea Bags, Valerian Root, Caffeine Free, 24 tea bags (Pack of 3)","Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal"
B00020HHE0,171,"Alvita Tea Bags, Valerian Root, Caffeine Free, 24 tea bags (Pack of 3)","Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal"
B00188S3PM,171,Alvita Caffeine Free Tea Peppermint Leaf - 30 Tea Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00073JVFU,171,N/A,N/A
B00014DXCC,171,"Alvita Organic Senna Leaf Tea, 24 Tea Bags",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B0014ATRV8,171,Echinacea/Goldenseal Root 24 Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B0014B0HWK,171,"Alvita - Goldenseal Herb, 30 bag",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00020HHM2,171,Alvita Caffeine Free Fenugreek Seed Tea 30 Bags,Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B00020HHK4,171,"Alvita - Horsetail Grass/Caffeine-Fr, 24 bag",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000YSQ9GC,171,"Happy Baby Organic Probiotic Baby Cereal with Choline Multi-Grain, 7 Ounce Canister (Pack of 6) Organic Baby Cereal with Iron & Choline to Support Baby's Brain Development, a Great First Food",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Cereal & Porridge > Cereal
B001GCTTRQ,171,"Alvita Organic Red Raspberry Leaf Tea, 24 bags (3 pack)","Health, Household & Baby Care > Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal"
B00020HHAO,171,"Alvita Decaffeinated Chinese Green Tea, Plain, 24 Tea Bags, 1.27 Ounce",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000CQID2Y,170,"Stash Tea Chamomile Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 20 Count (Pack of 6) - 120 Bags Total Chamomile 2 LB_Natural Orange",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000CQG87Q,170,"Stash Tea Lemon Ginger Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 20 Count (Pack of 6) - 120 Bags Total Ginger Lemon 20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B007R900WA,170,"DecoBrothers K-Cup Holder Drawer for 36 Coffee Pods Storage, Black 36 Capsules Black with Metal Top",Home & Kitchen > Kitchen & Dining > Storage & Organization > Food Storage > Coffee Pod Holders > Pod Drawers
B004OQBC8K,170,"Stash Tea Meyer Lemon Herbal Tea, 6 Boxes With 20 Tea Bags Each (120 Tea Bags Total) Meyer Lemon 20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B000CQBZOW,170,"Stash Tea Wild Raspberry Hibiscus Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 20 Count (Pack of 6) - 120 Bags Total Wild Raspberry Hibiscus 18-20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B000CQIDHO,170,"Stash Tea Strawberry Pomegranate Red Tea, 18 Count Tea Bags in Foil, (Pack of 6) Strawberry Pomegranate 18-20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B003CK0XC0,170,"Stash Tea Mellow Moments Herbal Tea, 18 Count Tea Bags in Foil (Pack of 6) 18 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000CQC04Q,170,"Stash Tea Mango Passionfruit Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 20 Count (Pack of 6) - 120 Bags Total Mango Passionfruit 18-20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B000CQC050,170,"Stash Tea Chamomile Nights Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 20 Count (Pack of 6) - 120 Bags Total Chamomile Nights 20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B000CQC05K,170,"Stash Tea Yumberry Blackcurrant Tea 20 Tea Bags in Foil (Pack of 6) Individual Black Tea Bags for Use in Teapots Mugs or Cups, Brew Hot Tea or Iced Tea 20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B000CQIDHE,170,"Stash Tea Licorice Spice Herbal Tea, 6 Boxes With 20 Tea Bags Each (120 Tea Bags Total) Licorice Spice 20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B000CQG89Y,170,"Stash Tea Peppermint Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 20 Count (Pack of 6) - 120 Bags Total Peppermint 20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Fruit & Herbal Tea > Herbal
B0012BUR8Q,170,"Stash Tea Acai Berry Herbal Tea - Naturally Caffeine Free, Non-GMO Project Verified Premium Tea with No Artificial Ingredients, 18 Count (Pack of 6) - 108 Bags Total Acai Berry 18-20 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Tea Samplers
B004X3VRLG,169,"Minicongo Digestive Support, 7-Count (Pack Of 4)",Pet Supplies > Dogs > Food
B007TJGZ0Y,169,"Gloria Jean's Coffees Butter Toffee, Single-Serve Keurig K-Cup Pods, Flavored Medium Roast Coffee, 96 Count Butter Toffee 24 Count (Pack of 4)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B003N0ZEKU,169,"Keurig, Gloria Jean's, Butter Toffee, K-Cup Counts, 50 Count Butter Toffee 1 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001P74NXM,169,"Wholesome Sweeteners 44-Ounce Organic Raw Blue Agave Nectar, Fair Trade, 100% Pure, Non GMO, Gluten Free & Vegan, 2 Pack Organic Raw Blue Agave Nectar 44 Ounce (Pack of 2)","Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Syrups, Sugars & Sweeteners > Sugar Substitutes"
B002HQLY7S,169,"Gloria Jean's Coffees Butter Toffee, Single-Serve Keurig K-Cup Pods, Flavored Medium Roast Coffee, 24 Count (Pack of 1) Butter Toffee 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B002D4DY8G,168,N/A,N/A
B004FEJ968,168,"Newtons Fruit Thins Cranberry Citrus Oats, 10.5-Ounce (Pack of 4)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods
B005P6TCGW,167,"Cyto Sport Cytomax Stick Pack (Pack of 24), Tangy Orange",Sports & Outdoors > Health & Household > Diet & Sports Nutrition > Sports Nutrition > Pre-Workout > Powders
B0075JTH7Q,167,"Cyto Sport Cytomax 25g Stick Pack (Pack of 24) , Tropical Fruit","Health, Household & Baby Care > Home & Kitchen > Home Décor Products > Home Décor Accents > Decorative Accessories > Decorative Boxes"
B005PIJQC0,167,N/A,N/A
B005PANYEY,167,"Cyto Sport Cytomax Stick Pack (Pack of 24), Cool Citrus","Health, Household & Baby Care > Health & Household > Vitamins, Minerals & Supplements > Digestive Supplements > Dietary Fibers"
B0041CIR62,166,"Peacock Brown Rice Vermicelli, 7-Ounce Packages (Pack of 12)",Grocery & Gourmet Food > Pantry Staples > Dried Grains & Rice > Brown
B008O3G2K2,166,"Petsafe Lickety Stik Low-Calorie Liquid Dog Treat, Bacon Bacon 1.69 Fl Oz (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B008O3G2GG,166,"Petsafe Lickety Stik Low-Calorie Liquid Dog Treat, Bacon Bacon 1.69 Fl Oz (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B005CUU25G,166,"Petsafe Lickety Stik Low-Calorie Liquid Dog Treat, Bacon Bacon 1.69 Fl Oz (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B005GBIXZM,166,N/A,N/A
